,tendencia,explicación,url,media,time,suceso
1265,Sain,Por la difusión de este audio,https://t.co/HqMMUxVvxr,https://pbs.twimg.com/ext_tw_video_thumb/1368964781818998789/pu/img/YO6jd-X3k8_tNDtT.jpg,08/03/2021 17:59:32,político
1266,Ofelia,Por el tweet que publicó @OfeFernandez_,https://t.co/MEwF24ffP4,https://pbs.twimg.com/media/Ev-cWfqXAAMWD7y.jpg,08/03/2021 17:59:27,político
1267,Audi,Por el hombre que atropelló a estudiantes mientras celebraban su #UPD en Mar del Plata,https://t.co/J2Ef00zF0h,https://pbs.twimg.com/media/Ev-L9swXAAMkwtf.jpg,08/03/2021 16:47:51,trágico
1268,AngelsYou,Por el nuevo videoclip de Miley Cyrus,https://t.co/jui058ZTJo,https://pbs.twimg.com/media/Ev-GuxTWYAcKWFF.jpg,08/03/2021 16:24:59,artístico
1269,Cavani,Porque informan que podría ser nuevo jugador de Boca en junio de 2021,https://t.co/F5FSskheVy,https://pbs.twimg.com/media/Ev-ClXvWgAA57zw.jpg,08/03/2021 16:06:52,deportivo
1270,AcuerdoFederal,Porque se firmó el 'Acuerdo federal para una Argentina unida contra la violencia de género',https://t.co/yszn2gzifk,http://fmradiolafinur.com/wp-content/uploads/2021/03/Aye-en-BSAS-1-850x560.jpeg,08/03/2021 16:02:25,político
1271,Ganancias,Porque se conocieron nuevos detalles sobre el proyecto que busca modificar ese impuesto,https://t.co/fmuE3XMdyl,https://pbs.twimg.com/media/Ev-AIDLXcAQMsMP.png,08/03/2021 15:56:08,político
1272,Esteche,Porque contó que recibió la vacuna contra el #COVID19,https://t.co/QuvuzwaJWq,https://pbs.twimg.com/media/Ev98JVPXYAIorcJ.png,08/03/2021 15:38:44,covid
1273,PalitoOrtega,Porque cumple 80 años,https://t.co/NSyNjiPlyo,https://pbs.twimg.com/media/Ev9wLu5XcAEZ7dc.jpg,08/03/2021 14:46:29,conmemorativo
1274,Meghan,Por las declaraciones de Meghan Markle en #OprahMeghanHarry,https://t.co/Y6rW7pohPc,https://pbs.twimg.com/media/Ev9vPNaXYAMnnen.jpg,08/03/2021 14:42:21,político
1275,BurgerKing,Por el hilo que publicó @BurgerKingUK,https://t.co/7BsT5AjqeR,https://pbs.twimg.com/media/Ev9n_77XcAYyFFr.png,08/03/2021 14:10:43,aislado
1276,Tricampeonato,Por las declaraciones de Carlos Tevez,https://t.co/tu1Rnv2FPd,https://pbs.twimg.com/media/Ev9lvevWgAIg4mv.jpg,08/03/2021 14:00:51,mediático
1277,Julito,Por el tweet que publicó @julitolopez,https://t.co/DRUL1mMXfZ,https://pbs.twimg.com/media/Ev9lrLyXYAAMSxD.jpg,08/03/2021 14:00:34,mediático
1278,8M2021,Porque hoy es el #DiaInternacionalDeLaMujer,https://t.co/euJRZQZE4a,https://pbs.twimg.com/media/Ev9lnJiXMAEHa53.jpg,08/03/2021 14:00:17,conmemorativo
1279,VamosBoca,Porque venció a Vélez en la #CopaDeLaLiga,https://t.co/Pbc338VMA1,https://pbs.twimg.com/media/Ev7FbRCXYAATpLJ.jpg,08/03/2021 2:20:26,deportivo
1280,Curry,Porque ganó el #ConcursoDeTriples del #NBAAllStar,https://t.co/gDSPNsye1e,https://pbs.twimg.com/media/Ev6yVTOXAAUvB0m.jpg,08/03/2021 0:57:00,deportivo
1281,WesAnderson,Por el anuncio de @bizarrap,https://t.co/I1BiEq5O0m,https://pbs.twimg.com/ext_tw_video_thumb/1368687190616797193/pu/img/Tft40-0kfiJyHDDP.jpg,07/03/2021 23:10:40,artístico
1282,Inadmisible,Por las declaraciones de Sabina Frederic en #RompiendoMoldes,https://t.co/D3ITwJ4Rem,https://pbs.twimg.com/ext_tw_video_thumb/1368700020262895632/pu/img/Bm_B2naKRS8qtIDJ.jpg,07/03/2021 23:08:17,político
1283,Laporta,Porque ganó las elecciones y es el nuevo presidente del FC Barcelona,https://t.co/18PStH9lJk,https://pbs.twimg.com/media/Ev6YSTzXYAEjw9H.jpg,07/03/2021 23:03:12,deportivo
1284,Verón,Porque Deian Verón hizo su debut en Estudiantes,https://t.co/VpkkcORwRK,https://pbs.twimg.com/media/Ev6IC7fWQAEnP4A.jpg,07/03/2021 22:10:18,deportivo
1285,EDLP,Por su victoria ante Arsenal en la #CopaDeLaLiga,https://t.co/aaREWNAdm8,https://pbs.twimg.com/media/Ev6KwwBXAAYLYtF.jpg,07/03/2021 22:04:07,deportivo
1286,DiegoSchwartzman,Porque derrotó a Francisco Cerúndolo y se consagró campeón del #ArgentinaOpen,https://t.co/ABoi2mTeL1,https://pbs.twimg.com/media/Ev5rPOzWgAg1_jT.jpg,07/03/2021 19:46:24,deportivo
1287,GRAMMYs,Porque se conocieron las presentaciones de su edición 2021,https://t.co/Gdu7IlWrk7,https://pbs.twimg.com/ext_tw_video_thumb/1368623592024383488/pu/img/1Tr84RGUOM-kSSZS.jpg,07/03/2021 18:45:31,artístico
1288,Manchester,Porque Manchester United venció a Manchester City en la #PremierLeague,https://t.co/8OMjtXbE8R,https://pbs.twimg.com/media/Ev5ZTEkXEAMRqoW.jpg,07/03/2021 18:28:00,deportivo
1289,Madrid,Porque Atlético Madrid y Real Madrid empataron en #LaLiga,https://t.co/FPs8rr2F6b,https://pbs.twimg.com/media/Ev5O6W_XAAQCRTU.jpg,07/03/2021 17:42:38,deportivo
1290,Fiorentina,Porque igualó con Parma en la #SerieA,https://t.co/dwsZ6qZgs1,https://pbs.twimg.com/media/Ev47rXkWQAsK74l.jpg,07/03/2021 16:18:36,deportivo
1291,Fulham,Porque venció a Liverpool en la #PremierLeague,https://t.co/C6ybYrNnP9,https://pbs.twimg.com/media/Ev42z0kXEAs0Kt9.jpg,07/03/2021 15:57:20,deportivo
1292,Leyendo,Por el tweet que publicó @mauriciomacri,https://t.co/t8w2N1CqIx,https://pbs.twimg.com/media/Ev4zfovXcAIrmPB.jpg,07/03/2021 15:42:50,aislado
1293,Rangers,Porque se consagró campeón de la #ScottishPremiership,https://t.co/529niCKBTl,https://pbs.twimg.com/media/Ev4g_fDXYAQYdAg.jpg,07/03/2021 14:22:00,deportivo
1294,RamónCarrillo,Porque se cumplen 115 años desde su nacimiento,https://t.co/GFdA2yKQVE,https://pbs.twimg.com/media/Epr8aJdWwAAmO8k.jpg,07/03/2021 13:59:36,conmemorativo
1295,Negrocontame,Por quienes recuerdan este momento a un año de la consagración de Boca en la #Superliga,https://t.co/QM3PDYDPnO,https://pbs.twimg.com/ext_tw_video_thumb/1368560986463080451/pu/img/MU45-ZDrnfZmjh4z.jpg,07/03/2021 13:58:32,conmemorativo
1296,Vizzotti,Por un artículo de La Nación,https://t.co/SqKGlXd8Dn,https://pbs.twimg.com/media/Ev4bkIqXcBQF8tC.png,07/03/2021 13:58:17,mediático
1297,SanLorenzo,Porque empató con Huracán en la #CopaDeLaLiga,https://t.co/Ll2Udo9uAF,https://pbs.twimg.com/media/Ev18ooFWEAEe1e6.jpg,07/03/2021 2:23:55,deportivo
1298,Colón,Por su victoria ante Aldosivi en la #CopaDeLaLiga,https://t.co/KcMkTFM79T,https://pbs.twimg.com/media/Ev1jLf8WEAgDxzy.jpg,07/03/2021 0:32:42,deportivo
1299,Goya2021,Por la entrega de esos premios,https://t.co/18gVZA40sf,https://pbs.twimg.com/media/Ev1hc14WEAcbMI4.jpg,07/03/2021 0:25:09,artístico
1300,Schwartzman,Porque venció a Miomir Kecmanovic y jugará la final del #ArgentinaOpen ante Francisco Cerúndolo,https://t.co/fZ18TJp3PN,https://pbs.twimg.com/media/Ev0hI-9XIAwKZvW.jpg,06/03/2021 19:44:11,deportivo
1301,Bayern,Porque derrotó a Borussia Dortmund en la #Bundesliga,https://t.co/U06kb8DegY,https://pbs.twimg.com/media/Ev0dJxDXMAIRQEw.jpg,06/03/2021 19:26:47,deportivo
1302,Cerúndolo,Porque venció a Albert Ramos-Viñolas y avanzó a la final del #ArgentinaOpen,https://t.co/fPF1RJueCz,https://pbs.twimg.com/media/Ev0L1x5WYAMTBYE.jpg,06/03/2021 18:11:07,deportivo
1303,Eliminatorias,Porque CONMEBOL resolvió suspender la próxima doble fecha prevista para marzo,https://t.co/2cE3fpZjek,https://pbs.twimg.com/media/Ev0CZrEXEAcdwMR.jpg,06/03/2021 17:29:53,deportivo
1304,Arsenal,Porque empató con Burnley en la #PremierLeague,https://t.co/wVRKpjFnxX,https://pbs.twimg.com/media/EvzX7HfXYAAWxAk.jpg,06/03/2021 14:24:17,deportivo
1305,Tricolor,Porque Adidas presentó la nueva camiseta de River,https://t.co/QWGHxPwivk,https://pbs.twimg.com/media/EvzXnImXYAwX7MT.jpg,06/03/2021 14:22:56,deportivo
1306,GabrielMárquez,Porque se cumplen 94 años desde su nacimiento,https://t.co/McCbP2Js91,https://pbs.twimg.com/media/EvzXgIFXAAAQP1-.jpg,06/03/2021 14:22:26,conmemorativo
1307,VamosRojo,Porque Independiente venció a Newell's en la #CopaDeLaLiga,https://t.co/N4Oqhz6HdZ,https://pbs.twimg.com/media/EvwXWgLWgAYcg0T.jpg,06/03/2021 0:22:55,deportivo
1308,LibertadoresFEM,Por el comienzo de su edición 2020,https://t.co/Tn9vjFo8sI,https://pbs.twimg.com/media/EvwNAQwWQAwQpC2.jpg,05/03/2021 23:37:44,deportivo
1309,WOSSET,Por la transmisión de Wos en YouTube,https://t.co/HhaBs3WJHX,https://pbs.twimg.com/media/Evv5HjQXYAoO8MW.jpg,05/03/2021 22:10:50,artístico
1310,Charmander,Por el tweet que publicó @victor_arias1,https://t.co/WeFdC9NTRk,https://pbs.twimg.com/media/EvvoE_cWEAIN-iz.jpg,05/03/2021 20:56:23,aislado
1311,Superman,Por el nuevo avance de #ZackSnydersJusticeLeague,https://t.co/kxWMgNvx3P,https://pbs.twimg.com/media/Evu2NcrXEAMwnDQ.jpg,05/03/2021 17:56:03,artístico
1312,FormosaExplota,Por las protestas en contra de la disposición que establece el aislamiento obligatorio hasta el 18 de marzo,https://t.co/n7VrKZVMKY,https://pbs.twimg.com/media/EvuyITRXIAElkF1.jpg,05/03/2021 17:00:41,covid
1313,Chávez,Porque se cumplen 8 años desde su fallecimiento,https://t.co/BCrHPT20MD,https://pbs.twimg.com/media/EvuyD1uXMAcAoVa.jpg,05/03/2021 17:00:22,conmemorativo
1314,HospitalFernández,Porque informan que una médica de ese hospital falleció por #COVID19,https://t.co/tiVTnNIhry,https://pbs.twimg.com/media/Evux-RcWEAUhMRt.jpg,05/03/2021 16:59:59,covid
1315,VilmaIbarra,Por sus declaraciones en #RM,https://t.co/bHX70RwbgK,https://pbs.twimg.com/ext_tw_video_thumb/1367842914919923717/pu/img/rMMJqUu5OPEFUqXX.jpg,05/03/2021 14:23:09,político
1316,WandaVisionFinale,Porque el final de temporada de #WandaVision ya está disponible en Disney Plus,https://t.co/3w3RzKE7hO,https://pbs.twimg.com/media/EsVynXvW4AEYlgN.jpg,05/03/2021 14:04:22,artístico
1317,BrunoMars,Porque #SilkSonic lanzó su primera canción #LeaveTheDoorOpen,https://t.co/WOkjoKT2S0,https://pbs.twimg.com/media/EvuINz5XcAEB-9j.jpg,05/03/2021 13:57:33,artístico
1318,JorgeAmeal,Porque dio positivo de #COVID19,https://t.co/J1WQyMY34N,https://pbs.twimg.com/media/EvuILhBXAAIf4dA.jpg,05/03/2021 13:57:24,covid
1319,NTVG,Por su nueva canción #Venganza junto a Nicki Nicole,https://t.co/o6bcplJ9hp,https://pbs.twimg.com/media/EvuIKDUXEAQKvOs.jpg,05/03/2021 13:57:18,artístico
1320,Irak,Por la visita del Papa Francisco a ese país,https://t.co/nIlBOaKs0g,https://pbs.twimg.com/media/EvuIH02WYAIOyDI.jpg,05/03/2021 13:57:09,político
1321,River,Porque venció a Racing y se consagró campeón de la #SupercopaArgentina,https://t.co/Gnv4mf4JHK,https://pbs.twimg.com/media/EvrzueNXcAYnXvX.jpg,05/03/2021 3:08:47,deportivo
1322,LaResistencia,Por la presencia de Lali Espósito en ese programa,https://t.co/Qv4Nx2hkPz,https://pbs.twimg.com/media/EvrFWITWYAIUju5.jpg,04/03/2021 23:46:09,mediático
1323,GenteEnLaCalle,Por el nuevo videoclip de Fito Paez y Lali,https://t.co/nrSA8XFIa6,https://pbs.twimg.com/media/EvrE0K-XEAIWRUp.jpg,04/03/2021 23:43:50,artístico
1324,ADEMÁSDEMIMUNDO,Porque el remix de #AdemasDeMi ya está disponible,https://t.co/ayJ7vfwfjz,https://pbs.twimg.com/media/Evq87_uXcAMPBVQ.jpg,04/03/2021 23:09:25,artístico
1325,Chelsea,Porque venció a Liverpool en la #PremierLeague,https://t.co/ZE9Mc5r95D,https://pbs.twimg.com/media/EvqwISzXAAEF8mx.jpg,04/03/2021 22:13:27,deportivo
1326,Berco,Por el tweet que publicó @aleberco,https://t.co/hhli27l8uC,https://pbs.twimg.com/media/EvqwGpaXMAE36-x.jpg,04/03/2021 22:13:21,mediático
1327,Paire,Porque perdió ante Francisco Cerúndolo que clasificó a cuartos del #ArgentinaOpen,https://t.co/g3s5UHPaoP,https://pbs.twimg.com/amplify_video_thumb/1367570416483659781/img/aEcoc4FnJqTUg6I0.jpg,04/03/2021 20:28:21,deportivo
1328,SebaDomínguez,Por su cruce con Marcelo Benedetto en #ESPNF90,https://t.co/yyMQqWki76,https://pbs.twimg.com/ext_tw_video_thumb/1367551429326606342/pu/img/xxQntqmswzf16avJ.jpg,04/03/2021 19:05:03,mediático
1329,Doman,Por tweets que publicó @fabdoman,https://t.co/dlQeP6cllo,https://pbs.twimg.com/media/EvqCmpLXAAMB7xX.png,04/03/2021 18:54:33,político
1330,Yrigoyen,Por tweets que publicó @UCRNacional,https://t.co/h3F6LPckjU,https://pbs.twimg.com/media/EvqCDCIXEAIooX2.png,04/03/2021 18:52:07,político
1331,Fase1,Porque el Consejo de Atención Integral de la Emergencia #COVID19 resolvió disponer el aislamiento obligatorio en la Ciudad de Formosa hasta el 18 de marzo,https://t.co/EwflPb2FKR,https://pbs.twimg.com/media/EvpamZlXMAsR_om.jpg,04/03/2021 15:59:46,covid
1332,Haas,Porque presentó el #VF21,https://t.co/q3JcMTrYAE,https://pbs.twimg.com/media/EvpJmXwWgAsISgr.jpg,04/03/2021 14:45:30,deportivo
1333,Qatar,Por declaraciones de Cristina Kirchner en la causa #DolarFuturo,https://t.co/lumY5sH3fj,https://pbs.twimg.com/ext_tw_video_thumb/1367485231540887558/pu/img/rvCw_UKRCUKsaIO_.jpg,04/03/2021 14:41:15,político
1334,Putin,Porque el intendente Juan Carlos Gasparini fue a vacunarse con una foto suya,https://t.co/FTjFKf53IQ,https://pbs.twimg.com/media/EvpFoccXIBAqbRG.jpg,04/03/2021 14:28:10,covid
1335,DolarFuturo,Porque Cristina Kirchner declara en esa causa,https://t.co/c0V06cN0EY,https://pbs.twimg.com/media/EvpEVEGWYAwSN41.jpg,04/03/2021 14:22:28,político
1336,Randazzo,Por sus declaraciones en un encuentro virtual,https://t.co/UZfeSfITwO,https://pbs.twimg.com/ext_tw_video_thumb/1367478628762726402/pu/img/mbZxL0Z282EpjC15.jpg,04/03/2021 14:15:21,político
1337,Burrito,Porque Ariel Ortega cumple 47 años,https://t.co/hav6Lct5aj,https://pbs.twimg.com/media/EvpA4BLXUAECznN.jpg,04/03/2021 14:07:23,conmemorativo
1338,Milani,Porque informan que fue asaltado en su casa,https://t.co/iJDxjjskkv,https://pbs.twimg.com/media/EvpA1rVXAAMNox3.jpg,04/03/2021 14:07:14,trágico
1339,MarianoMoreno,Porque se cumplen 210 años desde su fallecimiento,https://t.co/hesDlkCv9A,https://pbs.twimg.com/media/EvpAz3RXcAMkwyL.jpg,04/03/2021 14:07:06,conmemorativo
1340,SELFISHOUTNOW,Por la nueva canción de DJ Snake y Selena Gomez,https://t.co/i5swc21ZjW,https://pbs.twimg.com/media/EvpAx5dXEAAq1U8.jpg,04/03/2021 14:06:58,artístico
1341,GanóBoca,Porque venció a Claypole y avanzó a 16avos de la #CopaArgentina,https://t.co/geaz0cdMoU,https://pbs.twimg.com/media/EvmmRyXXIAAYYt1.jpg,04/03/2021 2:51:56,deportivo
1342,Panamá,Porque informan que la Justicia de ese país envió un exhorto internacional a la de Argentina para que le informe sobre 96 personas y empresas relacionadas con operaciones financieras que investiga,https://t.co/oQuNx7mU76,https://pbs.twimg.com/media/EvmmIRYWQAIvXyJ.jpg,04/03/2021 2:51:17,político
1343,LuisSuárez,Porque Tato Aguilera lo confundió con Luis Vázquez,https://t.co/qfpuJQk0Bx,https://pbs.twimg.com/amplify_video_thumb/1367276579295006721/img/fDmcNh8LtTiOTm9i.jpg,04/03/2021 0:56:46,aislado
1344,Barcelona,Porque venció a Sevilla y avanzó a la final de la #CopaDelRey,https://t.co/md9jQbc8Xw,https://pbs.twimg.com/media/Evlrj4BXYAA2Rue.jpg,03/03/2021 22:35:24,deportivo
1345,Udinese,Porque igualó con Milan en la #SerieA,https://t.co/jEgzcnXUR2,https://pbs.twimg.com/media/Evljc36XMAcfNU4.jpg,03/03/2021 21:59:58,deportivo
1346,RisingStars,Porque Facundo Campazzo fue incluído en el #RisingStars del #NBAAllStar,https://t.co/Mp5a1oYeQI,https://pbs.twimg.com/media/EvlWj_jXMAcuauF.jpg,03/03/2021 21:03:39,deportivo
1347,Bermejo,Porque reportan que en ese río se pinchó un gomón que trasladaba alrededor de 20 personas y varias están desaparecidas,https://t.co/fUL2WIXfUC,https://pbs.twimg.com/media/EvlVnB8XUAIzTCg.jpg,03/03/2021 20:59:29,aislado
1348,Napoli,Porque empató con Sassuolo en la #SerieA,https://t.co/dp3Hk4H1FP,https://pbs.twimg.com/media/EvlGFiwXcAkadCX.jpg,03/03/2021 19:51:40,deportivo
1349,AMBA,Por el tweet que publicó @mmmifla,https://t.co/HIoJPstTEu,https://pbs.twimg.com/media/EvlBihQWYAE7QlD.jpg,03/03/2021 19:31:50,covid
1350,INVAP,Porque Alberto Fernández firmó un convenio para la fabricación de radares 3D,https://t.co/Jd7an3AfSr,https://noticiasexpres.com.ar/wp-content/uploads/2021/03/alberto-invap-900x600.jpg,03/03/2021 19:31:42,político
1351,PorAmarteAsiCNCO,Por el nuevo videoclip de CNCO,https://t.co/WGtPFkY6MX,https://pbs.twimg.com/media/EvlBfZXXUAUyLu2.jpg,03/03/2021 19:31:35,artístico
1352,ElPAMI,Por las declaraciones de Fernando Bossio en Puntal,https://t.co/7nL4HRmUtZ,https://pbs.twimg.com/media/EvkPKiTWQAE0agz.png,03/03/2021 15:51:43,político
1353,AstonMartin,Porque presentó el #AMR21,https://t.co/1xInodzUaV,https://pbs.twimg.com/media/EvkMA2WWYAMIHGj.jpg,03/03/2021 15:37:56,deportivo
1354,AlanVelasco,Porque dio positivo de #COVID19 en un test rápido y se realizará un estudio PCR para confirmar el diagnóstico,https://t.co/tT6nwN031H,https://pbs.twimg.com/media/Eux-nkuXMAQLNDp.jpg,03/03/2021 15:01:19,covid
1355,Menossi,Porque informan que regresa a Tigre,https://t.co/HAp6BJD2Va,https://pbs.twimg.com/media/Evj-FMVXEAMpeP-.jpg,03/03/2021 14:37:04,deportivo
1356,Guzmán,Por sus declaraciones en #DichoEsto,https://t.co/jjYfKlc743,https://pbs.twimg.com/ext_tw_video_thumb/1367120113707732996/pu/img/0Iq25KAoEzh3aspw.jpg,03/03/2021 14:31:57,político
1357,Fillol,Por sus declaraciones en #AcaHayBuenFutbol sobre Franco Armani,https://t.co/vaTG4yB4Uu,https://pbs.twimg.com/ext_tw_video_thumb/1367116077919010821/pu/img/QoecYDCSHmAQ7kn2.jpg,03/03/2021 14:14:18,deportivo
1358,FundaciónFavaloro,Porque informan que Jorge Lanata fue internado ahí,https://t.co/4F3z2v0R2u,https://revolucion-assets.tadevel.xyz/5d7fac0729dd6e3539e8cf62/720.jpeg,03/03/2021 14:06:48,trágico
1359,Hitman,Porque Alex Caniggia comparó a Germán Martitegui con el protagonista de ese videojuego,https://t.co/9vZOb0x23D,https://pbs.twimg.com/media/EvhdMx5XcAE-ZVL.jpg,03/03/2021 2:54:11,mediático
1360,Bolivia,Porque informan que 7 personas murieron tras el colapso de una baranda en la Universidad Pública de El Alto,https://t.co/VGILkDdiht,https://pbs.twimg.com/media/EvhPx7iXEAIb50b.jpg,03/03/2021 1:55:32,aislado
1361,Talleres,Porque venció a Atlético Rafaela y avanzó a 16avos de la #CopaArgentina,https://t.co/3tAZKmu0Vd,https://pbs.twimg.com/ext_tw_video_thumb/1366922234661662727/pu/img/y5GJpG1rcbVhjpfh.jpg,03/03/2021 1:30:24,deportivo
1362,Claudia,Por sus declaraciones en #PolemicaEnElBar,https://t.co/KLwHUNBJAj,https://pbs.twimg.com/media/Evg0yprWQAEG88H.jpg,03/03/2021 0:36:24,mediático
1363,MykeTowers,Porque Selena Gomez anunció la lista de canciones de #REVELACION,https://t.co/XK70KEb5ay,https://pbs.twimg.com/media/Evg9oyeXYAIbf0q.jpg,03/03/2021 0:36:17,artístico
1364,Texas,Porque su gobernador Greg Abbott anunció que ese Estado abre al 100% y deja de ser obligatorio el uso de barbijo,https://t.co/KeGci3QJJi,https://pbs.twimg.com/media/Evgxy4vXUAQ1Kkf.jpg,02/03/2021 23:44:32,covid
1365,Acru,Porque anunció el #AcruTour2021,https://t.co/0MC6L64Sb9,https://pbs.twimg.com/media/EvgkXnnWQAIKm1w.jpg,02/03/2021 22:45:54,artístico
1366,ElCity,Porque venció a Wolves en la #PremierLeague,https://t.co/MJYaW0gFVX,https://pbs.twimg.com/media/EvgZNp-XAAcnVa-.jpg,02/03/2021 21:57:08,deportivo
1367,Carlitos,Por el hilo que publicó @__CarlitosTevez,https://t.co/7PJwwaoQXn,https://pbs.twimg.com/media/EvgTcpjXEAE8Z2L.jpg,02/03/2021 21:31:56,mediático
1368,LatinAMAs,Porque se conocieron las nominaciones para su edición 2021,https://t.co/M3LXhuoTtB,https://e00-co-marca.uecdn.es/claro/assets/multimedia/imagenes/2021/04/16/16185262639352.jpg,02/03/2021 21:16:23,artístico
1369,ElvisCrespo,Por el video que publicó @AnthonyHopkins bailando #TuSonrisa,https://t.co/jS85Afu8KZ,https://pbs.twimg.com/ext_tw_video_thumb/1366830614381494272/pu/img/0uxzqNvyalZTKd5M.jpg,02/03/2021 21:10:45,aislado
1370,Hornos,Porque informan que Alejandro Slokar le pidió que renuncie a la presidencia de la Cámara Federal de Casación Penal,https://t.co/DIpgxAx20T,https://pbs.twimg.com/media/EvgNgC2WYAUgk3w.jpg,02/03/2021 21:05:57,político
1371,WadoPedro,Por sus declaraciones sobre el Poder Judicial,https://t.co/lVKD7LQbwn,https://pbs.twimg.com/ext_tw_video_thumb/1366818293970046985/pu/img/BZdtX2_hUlWhAQIU.jpg,02/03/2021 18:30:59,político
1372,TillForeverFallsApart,Por la nueva canción de Ashe y Finneas,https://t.co/71uOz4dYJS,https://pbs.twimg.com/media/EvfoEPmWgAcrBrY.jpg,02/03/2021 18:22:24,artístico
1373,JonathanHerrera,Porque es nuevo jugador de Independiente,https://t.co/wl0QD8lS5t,https://pbs.twimg.com/media/EvfUfl6XcAQrIlx.jpg,02/03/2021 16:56:54,deportivo
1374,ChrisMartin,Porque cumple 44 años,https://t.co/FLxUjNaPKx,https://pbs.twimg.com/media/EvfHhf4XMAIqnXC.jpg,02/03/2021 16:00:13,conmemorativo
1375,Alpine,Porque presentó el #A521,https://t.co/o7AnDhyiAO,https://pbs.twimg.com/media/EvfFP8bXEAECMJA.jpg,02/03/2021 15:50:17,deportivo
1376,Camilo,Por las historias que publicó en Instagram,https://t.co/pGT75BYdny,https://pbs.twimg.com/media/EvfEuOeXYAU-vLU.jpg,02/03/2021 15:48:01,aislado
1377,Ibai,Porque habló en #ElCanalDeBoca,https://t.co/mKftALut41,https://pbs.twimg.com/media/Eve2i7hWQAACGn3.jpg,02/03/2021 14:46:03,mediático
1378,GuadalupeCurual,Porque informan que murió su femicida Bautista Quintriqueo,https://t.co/QCl8tJMIfc,https://pbs.twimg.com/media/Eve02CiXMAYxIq-.jpg,02/03/2021 14:38:37,trágico
